AddVertex, 1.3, 1.0536, -4.3938
AddVertex, 1.3, 1.0536, -0.6058
AddVertex, -1.3, 1.0536, -0.6058
AddVertex, -1.3, 1.0536, -4.3938
AddVertex, 1.3, 1.0536, -9.5
AddVertex, 1.3, 1.0536, -5.6041
AddVertex, -1.3, 1.0536, -5.6041
AddVertex, -1.3, 1.0536, -9.5
AddVertex, 1.3, 0.8096, -9.5
AddVertex, 1.3, 0.8096, 9.5
AddVertex, -1.3, 0.8096, 9.5
AddVertex, -1.3, 0.8096, -9.5
AddVertex, -1.29, 2.8663, 5.6164
AddVertex, -1.29, 2.8663, 9.5
AddVertex, -1.29, 0.8096, 9.5
AddVertex, -1.29, 0.8096, 5.6164
AddVertex, -1.29, 2.8663, 0.6318
AddVertex, -1.29, 2.8663, 4.3856
AddVertex, -1.29, 0.8096, 4.3856
AddVertex, -1.29, 0.8096, 0.6318
AddVertex, -1.29, 2.8663, -4.3938
AddVertex, -1.29, 2.8663, -0.6058
AddVertex, -1.29, 0.8096, -0.6058
AddVertex, -1.29, 0.8096, -4.3938
AddVertex, -1.29, 2.8663, -5.6041
AddVertex, -1.29, 2.8663, -9.5
AddVertex, -1.29, 3.3, -9.5
AddVertex, -1.29, 3.3, 9.5
AddVertex, -1.29, 0.8096, -5.6041
AddVertex, -1.29, 0.8096, -9.5
AddVertex, 1.31, 0.8096, 5.6164
AddVertex, 1.31, 0.8096, 9.5
AddVertex, 1.31, 2.8663, 9.5
AddVertex, 1.31, 2.8663, 5.6164
AddVertex, 1.31, 0.8096, 0.6318
AddVertex, 1.31, 0.8096, 4.3856
AddVertex, 1.31, 2.8663, 4.3856
AddVertex, 1.31, 2.8663, 0.6318
AddVertex, 1.31, 0.8096, -4.3938
AddVertex, 1.31, 0.8096, -0.6058
AddVertex, 1.31, 2.8663, -0.6058
AddVertex, 1.31, 2.8663, -4.3938
AddVertex, 1.31, 3.3, 9.5
AddVertex, 1.31, 3.3, -9.5
AddVertex, 1.31, 2.8663, -9.5
AddVertex, 1.31, 2.8663, -5.6041
AddVertex, 1.31, 0.8096, -9.5
AddVertex, 1.31, 0.8096, -5.6041
AddFace, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9
AddFace, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
AddFace, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29
AddFace, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39
AddFace, 39, 38, 37, 36, 35, 34, 33, 32, 31, 30
AddFace, 29, 28, 27, 26, 25, 24, 23, 22, 21, 20
AddFace, 40, 4, 3, 41
AddFace, 42, 15, 14, 43
AddFace, 44, 6, 5, 45
AddFace, 46, 13, 12, 47
AddFace, 48, 8, 7, 49
AddFace, 50, 11, 10, 51
AddFace, 52, 0, 9, 53
AddFace, 54, 19, 18, 55
AddFace, 56, 52, 53, 48, 49, 44, 45, 40, 41, 57
AddFace, 58, 42, 43, 46, 47, 50, 51, 54, 55, 59
AddFace, 60, 61, 62, 63
AddFace, 64, 65, 66, 67
AddFace, 68, 69, 70, 71
AddFace, 72, 73, 74, 75, 61, 60, 65, 64, 69, 68
AddFace, 76, 77, 73, 72
AddFace, 78, 79, 80, 81
AddFace, 82, 83, 84, 85
AddFace, 86, 87, 88, 89
AddFace, 89, 88, 85, 84, 81, 80, 90, 91, 92, 93
AddFace, 93, 92, 94, 95
LoadTexture, dk3side.png
SetDecalTransparentColor, 0, 0, 100
SetTextureCoordinates, 0, 0, 0.0827
SetTextureCoordinates, 1, 0, 0.0353
SetTextureCoordinates, 2, 1, 0.0354
SetTextureCoordinates, 3, 1, 0.0828
SetTextureCoordinates, 4, 0.7956, 0.0828
SetTextureCoordinates, 5, 0.7308, 0.0828
SetTextureCoordinates, 6, 0.5332, 0.0827
SetTextureCoordinates, 7, 0.4681, 0.0827
SetTextureCoordinates, 8, 0.2688, 0.0827
SetTextureCoordinates, 9, 0.205, 0.0827
SetTextureCoordinates, 10, 0.2687, 0.0827
SetTextureCoordinates, 11, 0.4681, 0.0827
SetTextureCoordinates, 12, 0.5332, 0.0827
SetTextureCoordinates, 13, 0.7308, 0.0828
SetTextureCoordinates, 14, 0.7956, 0.0828
SetTextureCoordinates, 15, 1, 0.0828
SetTextureCoordinates, 16, 1, 0.0376
SetTextureCoordinates, 17, 0, 0.0375
SetTextureCoordinates, 18, 0, 0.0827
SetTextureCoordinates, 19, 0.205, 0.0827
SetTextureCoordinates, 20, 0.2688, 0.3373
SetTextureCoordinates, 21, 0.4681, 0.3373
SetTextureCoordinates, 22, 0.5332, 0.3373
SetTextureCoordinates, 23, 0.7308, 0.3373
SetTextureCoordinates, 24, 0.7956, 0.3373
SetTextureCoordinates, 25, 1, 0.3373
SetTextureCoordinates, 26, 1, 0.4375
SetTextureCoordinates, 27, 0, 0.4375
SetTextureCoordinates, 28, 0, 0.3373
SetTextureCoordinates, 29, 0.205, 0.3373
SetTextureCoordinates, 30, 0, 0.3373
SetTextureCoordinates, 31, 0, 0.4375
SetTextureCoordinates, 32, 1, 0.4375
SetTextureCoordinates, 33, 1, 0.3373
SetTextureCoordinates, 34, 0.7956, 0.3373
SetTextureCoordinates, 35, 0.7308, 0.3373
SetTextureCoordinates, 36, 0.5332, 0.3373
SetTextureCoordinates, 37, 0.4681, 0.3373
SetTextureCoordinates, 38, 0.2687, 0.3373
SetTextureCoordinates, 39, 0.205, 0.3373
SetTextureCoordinates, 40, 0.7956, 0.3071
SetTextureCoordinates, 41, 1, 0.3071
SetTextureCoordinates, 42, 1, 0.3071
SetTextureCoordinates, 43, 0.7956, 0.3071
SetTextureCoordinates, 44, 0.5332, 0.3071
SetTextureCoordinates, 45, 0.7308, 0.3071
SetTextureCoordinates, 46, 0.7308, 0.3071
SetTextureCoordinates, 47, 0.5332, 0.3071
SetTextureCoordinates, 48, 0.2688, 0.3071
SetTextureCoordinates, 49, 0.4681, 0.3071
SetTextureCoordinates, 50, 0.4681, 0.3071
SetTextureCoordinates, 51, 0.2687, 0.3071
SetTextureCoordinates, 52, 0, 0.3071
SetTextureCoordinates, 53, 0.205, 0.3071
SetTextureCoordinates, 54, 0.205, 0.3071
SetTextureCoordinates, 55, 0, 0.3071
SetTextureCoordinates, 56, 0, 0.3373
SetTextureCoordinates, 57, 1, 0.3373
SetTextureCoordinates, 58, 1, 0.3373
SetTextureCoordinates, 59, 0, 0.3373
SetTextureCoordinates, 60, 0.7956, 0.5836
SetTextureCoordinates, 61, 1, 0.5837
SetTextureCoordinates, 62, 1, 0.8382
SetTextureCoordinates, 63, 0.7956, 0.8382
SetTextureCoordinates, 64, 0.5332, 0.5836
SetTextureCoordinates, 65, 0.7308, 0.5836
SetTextureCoordinates, 66, 0.7308, 0.8382
SetTextureCoordinates, 67, 0.5332, 0.8382
SetTextureCoordinates, 68, 0.2687, 0.5836
SetTextureCoordinates, 69, 0.4681, 0.5836
SetTextureCoordinates, 70, 0.4681, 0.8382
SetTextureCoordinates, 71, 0.2687, 0.8382
SetTextureCoordinates, 72, 0.205, 0.5836
SetTextureCoordinates, 73, 0, 0.5836
SetTextureCoordinates, 74, 0, 0.5299
SetTextureCoordinates, 75, 1, 0.53
SetTextureCoordinates, 76, 0.205, 0.8382
SetTextureCoordinates, 77, 0, 0.8382
SetTextureCoordinates, 78, 0.7956, 0.8382
SetTextureCoordinates, 79, 1, 0.8382
SetTextureCoordinates, 80, 1, 0.5837
SetTextureCoordinates, 81, 0.7956, 0.5836
SetTextureCoordinates, 82, 0.5332, 0.8382
SetTextureCoordinates, 83, 0.7308, 0.8382
SetTextureCoordinates, 84, 0.7308, 0.5836
SetTextureCoordinates, 85, 0.5332, 0.5836
SetTextureCoordinates, 86, 0.2687, 0.8382
SetTextureCoordinates, 87, 0.4681, 0.8382
SetTextureCoordinates, 88, 0.4681, 0.5836
SetTextureCoordinates, 89, 0.2687, 0.5836
SetTextureCoordinates, 90, 1, 0.53
SetTextureCoordinates, 91, 0, 0.5299
SetTextureCoordinates, 92, 0, 0.5836
SetTextureCoordinates, 93, 0.205, 0.5836
SetTextureCoordinates, 94, 0, 0.8382
SetTextureCoordinates, 95, 0.205, 0.8382
; G'' - M'DK3Head'
CreateMeshBuilder
AddVertex, -1.3, 0.8096, 9.5
AddVertex, -1.3, 0, 9.5
AddVertex, 1.3, 0, 9.5
AddVertex, 1.3, 0.8096, 9.5
AddVertex, 1.3, 0.8096, -9.5
AddVertex, 1.3, 0, -9.5
AddVertex, -1.3, 0, -9.5
AddVertex, -1.3, 0.8096, -9.5
AddVertex, 1.3, 2.8663, 9.5
AddVertex, 1.3, 3.3, 9.5
AddVertex, -1.3, 3.3, 9.5
AddVertex, -1.3, 2.8663, 9.5
AddVertex, -1.3, 2.8663, -9.5
AddVertex, -1.3, 3.3, -9.5
AddVertex, 1.3, 3.3, -9.5
AddVertex, 1.3, 2.8663, -9.5
AddVertex, -1.3, 1.0536, -9.5
AddVertex, 1.3, 1.0536, -9.5
AddVertex, -1.3, 1.0536, 9.5
AddVertex, 1.3, 1.0536, 9.5
AddVertex, 1.3, 0.8096, -9.5
AddVertex, 1.3, 0.8096, 9.5
AddVertex, 1.3, 0.8096, 9.5
AddVertex, 1.3, 0, 9.5
AddVertex, -1.3, 0, 9.5
AddVertex, -1.3, 0.8096, 9.5
AddVertex, -1.3, 2.8663, 9.5
AddVertex, -1.3, 3.3, 9.5
AddVertex, 1.3, 3.3, 9.5
AddVertex, 1.3, 2.8663, 9.5
AddVertex, -1.3, 0.8096, -9.5
AddVertex, -1.3, 0, -9.5
AddVertex, 1.3, 0, -9.5
AddVertex, 1.3, 0.8096, -9.5
AddVertex, 1.3, 2.8663, -9.5
AddVertex, 1.3, 3.3, -9.5
AddVertex, -1.3, 3.3, -9.5
AddVertex, -1.3, 2.8663, -9.5
AddVertex, -1.287, 2.8582, 8
AddVertex, -1.287, 3.2875, 8
AddVertex, 1.287, 3.2875, 8
AddVertex, 1.287, 2.8582, 8
AddVertex, 1.287, 0.822, 8
AddVertex, -1.287, 0.822, 8
AddVertex, -1.287, 2.8582, -8
AddVertex, -1.287, 3.2875, -8
AddVertex, 1.287, 3.2875, -8
AddVertex, 1.287, 2.8582, -8
AddVertex, 1.287, 0.822, -8
AddVertex, -1.287, 0.822, -8
AddFace, 0, 1, 2, 3
AddFace, 4, 5, 6, 7
AddFace, 8, 9, 10, 11
AddFace, 12, 13, 14, 15
AddFace, 4, 7, 16, 12, 15, 17
AddFace, 8, 11, 18, 0, 3, 19
AddFace, 0, 7, 20, 21
AddFace, 22, 23, 24, 25
AddFace, 26, 27, 28, 29
AddFace, 29, 22, 25, 26
AddFace, 30, 31, 32, 33
AddFace, 34, 35, 36, 37
AddFace, 37, 30, 33, 34
AddFace, 38, 39, 40, 41
AddFace, 41, 42, 43, 38
AddFace, 41, 40, 39, 38
AddFace, 38, 43, 42, 41
AddFace, 44, 45, 46, 47
AddFace, 47, 48, 49, 44
AddFace, 47, 46, 45, 44
AddFace, 44, 49, 48, 47
LoadTexture, dk3head.png
SetDecalTransparentColor, 0, 0, 100
SetTextureCoordinates, 0, 0, 0.7665
SetTextureCoordinates, 1, 0, 0.9942
SetTextureCoordinates, 2, 0.3331, 0.9942
SetTextureCoordinates, 3, 0.3331, 0.7665
SetTextureCoordinates, 4, 0.3331, 0.7665
SetTextureCoordinates, 5, 0.3331, 0.9942
SetTextureCoordinates, 6, 0, 0.9942
SetTextureCoordinates, 7, 0, 0.7665
SetTextureCoordinates, 8, 0.3331, 0.1882
SetTextureCoordinates, 9, 0.3331, 0.0663
SetTextureCoordinates, 10, 0, 0.0663
SetTextureCoordinates, 11, 0, 0.1882
SetTextureCoordinates, 12, 0, 0.1882
SetTextureCoordinates, 13, 0, 0.0663
SetTextureCoordinates, 14, 0.3331, 0.0663
SetTextureCoordinates, 15, 0.3331, 0.1882
SetTextureCoordinates, 16, 0, 0.6979
SetTextureCoordinates, 17, 0.3331, 0.6979
SetTextureCoordinates, 18, 0, 0.6979
SetTextureCoordinates, 19, 0.3331, 0.6979
SetTextureCoordinates, 20, 1, 0.7665
SetTextureCoordinates, 21, 1, 0.7665
SetTextureCoordinates, 22, 0.6666, 0.7665
SetTextureCoordinates, 23, 0.6666, 0.9942
SetTextureCoordinates, 24, 0.3335, 0.9942
SetTextureCoordinates, 25, 0.3335, 0.7665
SetTextureCoordinates, 26, 0.3335, 0.1882
SetTextureCoordinates, 27, 0.3335, 0.0663
SetTextureCoordinates, 28, 0.6666, 0.0663
SetTextureCoordinates, 29, 0.6666, 0.1882
SetTextureCoordinates, 30, 0.3335, 0.7665
SetTextureCoordinates, 31, 0.3335, 0.9942
SetTextureCoordinates, 32, 0.6666, 0.9942
SetTextureCoordinates, 33, 0.6666, 0.7665
SetTextureCoordinates, 34, 0.6666, 0.1882
SetTextureCoordinates, 35, 0.6666, 0.0663
SetTextureCoordinates, 36, 0.3335, 0.0663
SetTextureCoordinates, 37, 0.3335, 0.1882
SetTextureCoordinates, 38, 0.6669, 0.1882
SetTextureCoordinates, 39, 0.6669, 0.0663
SetTextureCoordinates, 40, 1, 0.0663
SetTextureCoordinates, 41, 1, 0.1882
SetTextureCoordinates, 42, 1, 0.7665
SetTextureCoordinates, 43, 0.6669, 0.7665
SetTextureCoordinates, 44, 0.6669, 0.1882
SetTextureCoordinates, 45, 0.6669, 0.0663
SetTextureCoordinates, 46, 1, 0.0663
SetTextureCoordinates, 47, 1, 0.1882
SetTextureCoordinates, 48, 1, 0.7665
SetTextureCoordinates, 49, 0.6669, 0.7665
; G'' - M'DK3Ext'
CreateMeshBuilder
AddVertex, 1.3, 3.3, 9.5
AddVertex, 1.3, 3.3, -9.5
AddVertex, -1.3, 3.3, -9.5
AddVertex, -1.3, 3.3, 9.5
AddVertex, -0.8, 3.3, -8.5
AddVertex, -0.8, 3.3, 8.5
AddVertex, -0.8, 3.5085, 8.5
AddVertex, -0.8, 3.5085, -8.5
AddVertex, 0.8, 3.3, -8.5
AddVertex, -0.8, 3.3, -8.5
AddVertex, -0.8, 3.5085, -8.5
AddVertex, 0.8, 3.5085, -8.5
AddVertex, 0.8, 3.3, 8.5
AddVertex, 0.8, 3.3, -8.5
AddVertex, 0.8, 3.5085, -8.5
AddVertex, 0.8, 3.5085, 8.5
AddVertex, -0.8, 3.3, 8.5
AddVertex, 0.8, 3.3, 8.5
AddVertex, 0.8, 3.5085, 8.5
AddVertex, -0.8, 3.5085, 8.5
AddVertex, 0.8, 3.5085, 8.5
AddVertex, 0.8, 3.5085, -8.5
AddVertex, -0.8, 3.5085, -8.5
AddVertex, -0.8, 3.5085, 8.5
AddVertex, -1.29, 3.3, 9.5
AddVertex, -1.29, 3.3, -9.5
AddVertex, 1.31, 3.3, -9.5
AddVertex, 1.31, 3.3, 9.5
AddVertex, 1.31, 1.0493, 9.5
AddVertex, 1.31, 1.0493, -9.5
AddVertex, -1.29, 1.0493, -9.5
AddVertex, -1.29, 1.0493, 9.5
AddVertex, 0, 0.8313, -6.8696
AddVertex, 0, 3.3, -6.8696
AddVertex, 0, 3.3, 6.8696
AddVertex, 0, 0.8313, 6.8696
AddFace, 0, 1, 2, 3
AddFace, 4, 5, 6, 7
AddFace, 8, 9, 10, 11
AddFace, 12, 13, 14, 15
AddFace, 16, 17, 18, 19
AddFace, 20, 21, 22, 23
AddFace, 24, 25, 26, 27
AddFace, 28, 29, 30, 31
AddFace, 32, 33, 34, 35
AddFace, 35, 34, 33, 32
LoadTexture, dk3ext.png
SetDecalTransparentColor, 0, 0, 100
SetTextureCoordinates, 0, 0, 0
SetTextureCoordinates, 1, 1, 0
SetTextureCoordinates, 2, 1, 0.3221
SetTextureCoordinates, 3, 0, 0.3221
SetTextureCoordinates, 4, 0.9446, 0.226
SetTextureCoordinates, 5, 0.054, 0.226
SetTextureCoordinates, 6, 0.054, 0.2447
SetTextureCoordinates, 7, 0.9446, 0.2447
SetTextureCoordinates, 8, 0.9438, 0.0544
SetTextureCoordinates, 9, 0.9438, 0.2494
SetTextureCoordinates, 10, 0.9461, 0.2494
SetTextureCoordinates, 11, 0.9461, 0.0544
SetTextureCoordinates, 12, 0.0549, 0.0717
SetTextureCoordinates, 13, 0.9417, 0.0717
SetTextureCoordinates, 14, 0.9417, 0.0556
SetTextureCoordinates, 15, 0.0549, 0.0556
SetTextureCoordinates, 16, 0.0571, 0.2468
SetTextureCoordinates, 17, 0.0576, 0.058
SetTextureCoordinates, 18, 0.0522, 0.057
SetTextureCoordinates, 19, 0.0518, 0.2468
SetTextureCoordinates, 20, 0.0552, 0.069
SetTextureCoordinates, 21, 0.9458, 0.069
SetTextureCoordinates, 22, 0.9458, 0.2333
SetTextureCoordinates, 23, 0.0552, 0.2333
SetTextureCoordinates, 24, 0, 1
SetTextureCoordinates, 25, 1, 1
SetTextureCoordinates, 26, 1, 0
SetTextureCoordinates, 27, 0, 0
SetTextureCoordinates, 28, 0, 0.8722
SetTextureCoordinates, 29, 1, 0.8722
SetTextureCoordinates, 30, 1, 1
SetTextureCoordinates, 31, 0, 1
SetTextureCoordinates, 32, 0, 0.8328
SetTextureCoordinates, 33, 0, 0.5299
SetTextureCoordinates, 34, 1, 0.53
SetTextureCoordinates, 35, 1, 0.8308
